X;Y;Unique Squirrel ID;Hectare;Shift;Date;Hectare Squirrel Number;Age;Primary Fur Color;Highlight Fur Color;Combination of Primary and Highlight Color;Color notes;Location;Above Ground Sighter Measurement;Specific Location;Running;Chasing;Climbing;Eating;Foraging;Other Activities;Kuks;Quaas;Moans;Tail flags;Tail twitches;Approaches;Indifferent;Runs from;Other Interactions;Lat/Long
-739.759.432.151.552;407.733.240.612.552;8B-PM-1012-06;08B;PM;10122018;6;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;2;on a bench;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9759432151552 40.7733240612552)
-739.724.452.296.309;407.715.792.113.505;8F-PM-1012-03;08F;PM;10122018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;buried an acorn;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9724452296309 40.7715792113505)
-739.588.358.879.692;407.912.631.913.057;33E-PM-1012-01;33E;PM;10122018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9588358879692 40.7912631913057)
-739.802.376.131.034;407.680.707.516.627;1B-AM-1012-12;01B;AM;10122018;12;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9802376131034 40.7680707516627)
-73.965.862.100.991;407.825.926.896.917;22D-PM-1012-01;22D;PM;10122018;1;Adult;Gray;Black, White;Gray+Black, White;;Above Ground;5;;FALSE;FALSE;TRUE;FALSE;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;climbing tree;POINT (-73.965862100991 40.7825926896917)
-739.681.917.366.128;407.723.298.813.768;11I-PM-1012-03;11I;PM;10122018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;runs from the dog;POINT (-73.9681917366128 40.7723298813768)
-739.680.774.548.516;407.762.491.903.691;14F-PM-1012-01;14F;PM;10122018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9680774548516 40.7762491903691)
-739.671.851.611.243;407.750.878.657.618;14H-PM-1012-01;14H;PM;10122018;1;Adult;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;approaches (came very close to me);POINT (-73.9671851611243 40.7750878657618)
-739.756.557.086.441;40.773.296.289.824;8B-PM-1012-08;08B;PM;10122018;8;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9756557086441 40.773296289824)
-739.725.906.016.474;407.713.889.729.739;8F-PM-1012-05;08F;PM;10122018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;POINT (-73.9725906016474 40.7713889729739)
-739.677.423.154.682;407.728.813.350.245;11I-AM-1012-02;11I;AM;10122018;2;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9677423154682 40.77288133502451)
-73.978.426.472.499;40.771.904.101.844;6A-PM-1012-04;06A;PM;10122018;4;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.978426472499 40.771904101844)
-739.549.082.481.152;407.933.537.584.624;36G-PM-1012-01;36G;PM;10122018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;crossing east drive;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9549082481152 40.7933537584624)
-739.615.402.629.655;407.924.082.330.328;33C-AM-1012-02;33C;AM;10122018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;Cinnamon along back & tail;Above Ground;20;tree branches;FALSE;TRUE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9615402629655 40.7924082330328)
-739.799.441.493.404;407.671.499.997.527;1C-AM-1012-01;01C;AM;10122018;1;Adult;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;Gray, Black, & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9799441493404 40.7671499997527)
-739.659.549.963.516;407.833.659.689.194;22D-PM-1012-05;22D;PM;10122018;5;Adult;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;;;;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9659549963516 40.7833659689194)
-739.785.133.301.426;407.718.260.288.338;6A-PM-1012-05;06A;PM;10122018;5;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9785133301426 40.7718260288338)
-739.717.580.228.664;407.715.726.159.383;8F-PM-1012-01;08F;PM;10122018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.97175802286641 40.7715726159383)
-739.785.536.529.136;407.716.184.505.002;6A-PM-1012-07;06A;PM;10122018;7;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;elevated ground;FALSE;TRUE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9785536529136 40.771618450500206)
-739.679.008.849.677;407.759.013.923.034;14G-AM-1012-02;14G;AM;10122018;2;;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;15;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9679008849677 40.7759013923034)
-739.624.538.733.037;407.883.829.851.518;28D-AM-1012-04;28D;AM;10122018;4;Adult;Cinnamon;White;Cinnamon+White;;Above Ground;10;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9624538733037 40.7883829851518)
-739.802.079.259.866;407.678.723.471.007;1B-AM-1012-10;01B;AM;10122018;10;Juvenile;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9802079259866 40.7678723471007)
-739.691.057.326.088;407.765.973.509.721;14F-PM-1012-07;14F;PM;10122018;7;Adult;Cinnamon;Gray, White;Cinnamon+Gray, White;;Ground Plane;FALSE;;TRUE;TRUE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9691057326088 40.7765973509721)
-739.585.537.668.382;407.903.905.787.005;32F-AM-1012-03;32F;AM;10122018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;20;;FALSE;FALSE;TRUE;FALSE;FALSE;bringing green leaves to nest;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9585537668382 40.7903905787005)
-739.570.132.570.934;407.932.014.159.087;35F-PM-1012-01;35F;PM;10122018;1;Juvenile;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;;POINT (-73.9570132570934 40.7932014159087)
-739.583.477.850.634;407.914.073.632.782;33F-PM-1012-06;33F;PM;10122018;6;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;TRUE;TRUE;;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;POINT (-73.9583477850634 40.7914073632782)
-739.718.234.159.557;407.810.842.503.715;18A-AM-1012-02;18A;AM;10122018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;4;;FALSE;FALSE;TRUE;TRUE;TRUE;burying;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9718234159557 40.7810842503715)
-739.679.291.347.956;407.846.973.096.665;23B-PM-1012-02;23B;PM;10122018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;TRUE;2/3 were chasing each other;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9679291347956 40.7846973096665)
-7.396.797.780.019;407.847.629.473.258;23B-PM-1012-05;23B;PM;10122018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;5;chain link fence;FALSE;TRUE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.96797780019 40.7847629473258)
-739.584.188.461.059;407.913.241.048.498;33E-PM-1012-07;33E;PM;10122018;7;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9584188461059 40.7913241048498)
-739.686.816.795.392;40.775.770.422.667;14F-PM-1012-02;14F;PM;10122018;2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;3;;FALSE;FALSE;TRUE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9686816795392 40.775770422667)
-739.687.476.703.117;407.742.856.696.093;12G-AM-1012-01;12G;AM;10122018;1;Adult;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;2;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9687476703117 40.7742856696093)
-73.980.854.228.628;407.678.702.158.382;1B-AM-1012-17;01B;AM;10122018;17;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.98085422862802 40.7678702158382)
-739.801.902.133.148;40.769.557.595.068;3A-AM-1012-03;03A;AM;10122018;3;Juvenile;Gray;Black, Cinnamon;Gray+Black, Cinnamon;Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.;Above Ground;1;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9801902133148 40.769557595068)
-739.676.206.022.477;40.784.594.234.984;23B-PM-1012-01;23B;PM;10122018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9676206022477 40.784594234984)
-739.565.684.577.989;407.936.003.940.413;36F-PM-1012-02;36F;PM;10122018;2;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9565684577989 40.7936003940413)
-739.681.042.612.938;40.772.331.431.865;11I-PM-1012-04;11I;PM;10122018;4;Adult;Gray;;Gray+;;Above Ground;2;;TRUE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9681042612938 40.772331431865)
-73.958.060.992.131;407.907.158.878.729;32F-AM-1012-06;32F;AM;10122018;6;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.958060992131 40.7907158878729)
-739.785.948.413.883;407.718.908.026.758;6A-PM-1012-01;06A;PM;10122018;1;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9785948413883 40.7718908026758)
-739.736.543.790.582;407.651.444.188.432;1H-AM-1012-02;01H;AM;10122018;2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9736543790582 40.7651444188432)
-73.971.791.854.883;407.802.971.729.784;17B-PM-1012-01;17B;PM;10122018;1;Adult;Gray;;Gray+;;Above Ground;2;climbed a fence;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.971791854883 40.7802971729784)
-739.621.066.718.851;407.942.427.079.733;34A-AM-1012-03;34A;AM;10122018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9621066718851 40.7942427079733)
-739.801.985.977.846;407.680.159.511.705;1B-AM-1012-11;01B;AM;10122018;11;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;fighting w/ pigeons;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9801985977846 40.7680159511705)
-739.766.593.636.657;407.735.708.178.842;8B-PM-1012-04;08B;PM;10122018;4;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9766593636657 40.7735708178842)
-739.728.871.061.191;407.712.983.658.944;8F-PM-1012-08;08F;PM;10122018;8;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;10;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9728871061191 40.7712983658944)
-739.540.257.319.561;40.798.408.619.116;42E-PM-1012-02;42E;PM;10122018;2;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;;;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;POINT (-73.9540257319561 40.798408619116)
-73.967.767.372.181;40.784.702.631.615;23B-PM-1012-07;23B;PM;10122018;7;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.967767372181 40.784702631615)
-739.604.954.276.129;407.965.682.182.001;37A-AM-1012-01;37A;AM;10122018;1;Adult;Cinnamon;Gray;Cinnamon+Gray;Drawing included on tally sheet;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;scanning (drawing included);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9604954276129 40.7965682182001)
-73.980.542.388.615;407.682.048.804.794;1B-AM-1012-14;01B;AM;10122018;14;;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.980542388615 40.7682048804794)
-739.719.460.335.398;407.810.508.156.287;18A-AM-1012-01;18A;AM;10122018;1;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;White tail;Above Ground;3;tree;TRUE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9719460335398 40.7810508156287)
-739.670.858.934.045;407.753.505.024.976;14H-PM-1012-02;14H;PM;10122018;2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;20;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9670858934045 40.7753505024976)
-739.594.357.049.738;407.840.678.890.949;25I-AM-1012-01;25I;AM;10122018;1;Adult;Cinnamon;;Cinnamon+;;Above Ground;4;on bar;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;POINT (-73.9594357049738 40.7840678890949)
-739.682.129.261.841;407.754.232.358.118;14G-AM-1012-03;14G;AM;10122018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9682129261841 40.7754232358118)
-739.689.504.114.652;407.766.770.153.764;14F-PM-1012-05;14F;PM;10122018;5;Adult;Cinnamon;Gray, White;Cinnamon+Gray, White;;Above Ground;2;on a fallen branch;TRUE;FALSE;FALSE;TRUE;FALSE;sitting;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;looking at me;POINT (-73.9689504114652 40.7766770153764)
-73.980.048.119.915;407.676.638.655.026;1B-AM-1012-06;01B;AM;10122018;6;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;TRUE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.980048119915 40.7676638655026)
-739.661.892.200.474;407.836.798.072.777;22D-PM-1012-06;22D;PM;10122018;6;Adult;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9661892200474 40.7836798072777)
-739.555.583.724.966;407.932.879.745.739;36F-PM-1012-07;36F;PM;10122018;7;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9555583724966 40.7932879745739)
-739.589.254.878.322;407.914.467.650.712;33E-PM-1012-09;33E;PM;10122018;9;Adult;Black;;Black+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9589254878322 40.7914467650712)
-739.590.132.705.889;407.952.248.279.764;37C-AM-1012-03;37C;AM;10122018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;Cinnamon flanks;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9590132705889 40.7952248279764)
-739.566.785.136.491;407.963.368.332.834;39D-PM-1012-02;39D;PM;10122018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9566785136491 40.7963368332834)
-739.570.891.696.776;407.935.448.802.241;36E-PM-1012-01;36E;PM;10122018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9570891696776 40.7935448802241)
-73.959.019.987.128;407.912.546.691.805;33E-PM-1012-05;33E;PM;10122018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;playing;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.959019987128 40.7912546691805)
-739.802.831.706.033;407.692.763.295.564;3A-AM-1012-02;03A;AM;10122018;2;Adult;Gray;Black, Cinnamon;Gray+Black, Cinnamon;Gray & Cinnamon selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.;Above Ground;1;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9802831706033 40.7692763295564)
-739.766.653.663.947;407.688.767.713.012;4D-AM-1012-01;04D;AM;10122018;1;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9766653663947 40.7688767713012)
-739.680.522.379.372;40.772.389.813.511;11I-PM-1012-06;11I;PM;10122018;6;Adult;Gray;;Gray+;;Above Ground;2;;TRUE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9680522379372 40.772389813511)
-739.714.907.235.676;40.774.058.386.152;11E-PM-1012-01;11E;PM;10122018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9714907235676 40.774058386152)
-739.689.939.368.647;407.740.824.773.353;12G-AM-1012-03;12G;AM;10122018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.96899393686472 40.7740824773353)
-739.774.928.245.781;407.720.464.606.979;6B-AM-1012-02;06B;AM;10122018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;by bike racks at Tavern on the Green;FALSE;FALSE;FALSE;FALSE;TRUE;walking,exploring - digging in flower bed;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9774928245781 40.7720464606979)
-739.806.805.581.636;407.681.537.966.505;1B-AM-1012-16;01B;AM;10122018;16;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9806805581636 40.7681537966505)
-739.727.698.663.722;407.714.335.285.174;8F-PM-1012-06;08F;PM;10122018;6;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9727698663722 40.7714335285174)
-739.666.113.598.566;407.752.662.550.312;14H-PM-1012-05;14H;PM;10122018;5;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;approaches (someone was feeding it);POINT (-73.9666113598566 40.7752662550312)
-739.582.534.432.858;407.917.772.296.796;34F-PM-1012-01;34F;PM;10122018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9582534432858 40.7917772296796)
-739.763.852.372.393;40.768.876.248.561;4D-AM-1012-02;04D;AM;10122018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9763852372393 40.768876248561)
-739.601.968.065.017;407.935.831.836.482;34C-PM-1012-03;34C;PM;10122018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9601968065017 40.79358318364821)
-739.714.242.426.496;407.744.535.798.123;11E-PM-1012-05;11E;PM;10122018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;foraging (foraged,ran to tree root,munched);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9714242426496 40.7744535798123)
-739.714.329.979.305;407.741.873.388.945;11E-PM-1012-04;11E;PM;10122018;4;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9714329979305 40.7741873388945)
-73.956.926.909.344;407.965.323.262.487;39D-PM-1012-03;39D;PM;10122018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.956926909344 40.7965323262487)
-739.584.064.203.778;407.912.272.455.454;33F-PM-1012-04;33F;PM;10122018;4;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9584064203778 40.7912272455454)
-739.584.064.190.878;407.912.992.852.442;33F-PM-1012-03;33F;PM;10122018;3;Adult;Black;Gray;Black+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9584064190878 40.7912992852442)
