X,Y,Unique Squirrel ID,Hectare,Shift,Date,Age,Primary Fur Color,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Tail flags,Tail twitches,Approaches,Indifferent,Runs from
-739.666.945.123.922,407.839.956.493.194,22C-PM-1006-11,22C,PM,10062018,Juvenile,Gray,False,False,True,False,False,True,False,False,False,False,False,False
-739.753.093.777,407.666.673.897.583,2F-AM-1006-04,02F,AM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,True,False,True,False
-739.545.425.520.879,407.956.853.415.959,39F-PM-1006-04,39F,PM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,True
-739.752.029.513.644,407.671.734.667.361,3F-AM-1006-04,03F,AM,10062018,Adult,Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True
-739.713.665.249.614,407.697.178.648.002,7H-AM-1006-01,07H,AM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.726.459.773.995,407.656.357.433.691,2I-AM-1006-02,02I,AM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.669.782.832.746,407.841.166.727.168,22C-PM-1006-13,22C,PM,10062018,Juvenile,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.762.494.239.719,407.750.175.306.716,10A-AM-1006-01,10A,AM,10062018,Adult,Cinnamon,False,False,False,True,False,False,False,False,False,True,False,False
-739.690.498.876.944,407.700.011.818.847,8I-AM-1006-07,08I,AM,10062018,Adult,Gray,False,False,True,False,True,False,False,False,False,False,True,False
-739.566.686.940.197,40.794.924.397.955,37E-PM-1006-05,37E,PM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.568.726.508.546,407.878.795.081.255,30I-PM-1006-03,30I,PM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.545.399.102.352,407.898.646.267.709,33I-PM-1006-06,33I,PM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.678.822.983.274,407.802.960.985.637,18E-PM-1006-01,18E,PM,10062018,Juvenile,Gray,True,False,False,False,True,False,False,False,False,False,False,False
-73.973.268.329.435,407.708.296.517.073,7E-AM-1006-05,07E,AM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-73.965.675.791.028,407.887.310.058.451,27B-PM-1006-02,27B,PM,10062018,Adult,Gray,False,True,False,False,True,False,False,False,False,False,False,True
-73.956.998.502.609,407.948.117.428.147,37E-PM-1006-01,37E,PM,10062018,Adult,Gray,False,False,False,True,True,False,False,False,True,False,True,False
-739.771.696.835.698,407.697.011.100.487,4C-AM-1006-04,04C,AM,10062018,Juvenile,Gray,False,False,False,True,True,False,False,False,True,False,True,False
-739.688.438.058.715,407.703.014.325.728,8I-AM-1006-05,08I,AM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.755.041.276.839,407.678.213.857.557,3F-AM-1006-13,03F,AM,10062018,Juvenile,Gray,True,False,False,False,True,False,False,False,False,True,False,False
-739.601.561.064.548,407.900.513.933.531,31E-PM-1006-08,31E,PM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-73.972.757.765.574,407.654.285.510.067,2I-AM-1006-01,02I,AM,10062018,Adult,Gray,True,False,False,True,False,False,False,False,False,False,True,False
-739.668.909.481.942,407.841.298.584.027,22C-PM-1006-12,22C,PM,10062018,Adult,Gray,False,False,False,True,False,True,False,False,False,False,False,False
-739.562.350.820.255,407.913.464.147.989,34G-PM-1006-02,34G,PM,10062018,Adult,Gray,False,False,True,True,True,False,False,False,False,False,False,True
-739.695.560.376.915,407.708.835.103.516,9H-AM-1006-03,09H,AM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.730.001.080.547,407.678.719.218.983,4G-AM-1006-05,04G,AM,10062018,Juvenile,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.550.627.447.399,407.910.104.700.332,34H-PM-1006-02,34H,PM,10062018,Unknown,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.685.567.075.413,407.703.797.723.105,8I-AM-1006-10,08I,AM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,True
-739.757.912.350.482,407.747.598.621.451,10B-AM-1006-04,10B,AM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.706.988.226.435,407.696.684.566.926,7H-AM-1006-16,07H,AM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.603.268.255.317,407.900.154.505.092,31E-PM-1006-06,31E,PM,10062018,Adult,Gray,False,True,False,False,False,False,False,True,False,False,True,False
-739.711.378.905.748,407.696.218.346.333,7H-AM-1006-03,07H,AM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.546.337.446.865,407.898.772.579.576,33I-PM-1006-08,33I,PM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,True,False,True,False
-739.532.804.650.089,407.934.579.333.341,37H-PM-1006-05,37H,PM,10062018,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,False
-739.721.210.372.896,407.667.971.476.099,4I-AM-1006-02,04I,AM,10062018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.755.562.526.811,407.678.821.029.525,3E-AM-1006-07,03E,AM,10062018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,False
-739.745.204.169.071,407.736.282.868.469,9C-AM-1006-01,09C,AM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,True,False,False,False
-739.749.641.575.871,407.673.305.056.277,3F-AM-1006-05,03F,AM,10062018,Adult,Cinnamon,False,False,True,True,False,False,False,False,False,False,False,True
-739.745.908.987.975,407.655.191.512.308,1G-AM-1006-03,01G,AM,10062018,Adult,Black,False,True,False,False,True,False,False,False,False,True,False,False
-739.632.866.142.841,407.890.043.294.436,29C-PM-1006-01,29C,PM,10062018,Adult,Gray,False,False,True,False,True,False,False,False,False,False,False,False
-739.545.383.719.188,407.899.711.263.765,33I-PM-1006-03,33I,PM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.756.278.240.233,407.669.523.701.372,2F-AM-1006-02,02F,AM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.533.085.932.603,407.934.877.861.075,37H-PM-1006-03,37H,PM,10062018,Unknown,Unknown,False,False,True,False,False,True,False,False,False,False,False,False
-73.957.138.759.793,407.955.926.035.055,38D-PM-1006-02,38D,PM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.784.144.867.639,407.718.177.667.511,6A-AM-1006-01,06A,AM,10062018,Adult,Gray,False,False,True,True,True,False,False,False,False,False,False,False
-739.603.366.992.925,407.899.612.889.539,31E-PM-1006-05,31E,PM,10062018,Adult,Gray,False,True,False,False,False,False,False,True,False,False,True,False
-739.549.860.947.234,407.911.550.328.309,34H-PM-1006-07,34H,PM,10062018,Juvenile,Gray,False,False,True,False,False,False,False,False,False,False,False,True
-739.524.364.087.437,40.792.846.505.434,37I-PM-1006-01,37I,PM,10062018,Adult,Cinnamon,False,False,False,False,True,False,False,False,False,False,True,False
-739.527.184.914.182,407.926.785.904.847,37I-PM-1006-02,37I,PM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.771.552.326.199,407.706.917.595.308,5C-AM-1006-01,05C,AM,10062018,Adult,Cinnamon,True,False,True,False,False,False,False,True,False,True,False,False
-739.706.414.863.639,407.732.754.837.144,11F-PM-1006-01,11F,PM,10062018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,True,False
-739.575.798.004.084,40.795.701.403.549,38D-PM-1006-04,38D,PM,10062018,Adult,Cinnamon,True,False,False,False,False,False,False,False,False,False,False,True
-739.544.763.281.886,407.969.645.476.349,40F-PM-1006-03,40F,PM,10062018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.784.610.031.588,407.668.839.966.177,1D-AM-1006-07,01D,AM,10062018,Adult,Gray,False,False,False,True,True,False,False,False,True,False,False,False
-73.956.502.663.005,40.788.160.908.881,30I-PM-1006-05,30I,PM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,True,False,False
-739.700.779.726.297,407.722.086.251.085,10G-AM-1006-11,10G,AM,10062018,Juvenile,Gray,False,False,True,False,False,False,False,False,True,False,False,False
-739.725.077.933.574,407.654.562.710.325,2I-PM-1006-01,02I,PM,10062018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,True
-73.957.600.085.245,407.936.111.607.879,35E-PM-1006-04,35E,PM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.782.983.634.755,407.668.314.364.263,1D-AM-1006-04,01D,AM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.733.905.460.282,407.656.337.147.768,2H-PM-1006-03,02H,PM,10062018,Adult,Black,False,False,False,True,False,False,False,False,False,False,True,False
-739.598.535.425.706,407.915.589.343.685,33D-PM-1006-01,33D,PM,10062018,Unknown,Gray,False,True,False,False,False,True,False,True,False,False,False,True
-739.557.710.118.271,407.919.161.185.557,34G-PM-1006-01,34G,PM,10062018,Adult,Black,False,False,False,False,False,False,False,False,False,False,False,False
-73.960.864.328.605,407.902.122.634.639,31D-PM-1006-02,31D,PM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.734.108.731.087,407.676.051.392.697,4G-AM-1006-03,04G,AM,10062018,Unknown,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.569.318.105.253,407.973.442.139.041,40C-PM-1006-07,40C,PM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.672.413.354.558,407.838.116.138.235,22C-PM-1006-03,22C,PM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.771.847.728.747,407.695.971.164.981,4C-AM-1006-01,04C,AM,10062018,Juvenile,Gray,False,False,False,True,True,False,False,False,True,False,True,False
-739.784.863.123.685,407.669.225.020.831,1D-AM-1006-08,01D,AM,10062018,Juvenile,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.754.709.117.681,407.681.421.869.407,3E-AM-1006-08,03E,AM,10062018,Adult,Gray,False,False,False,True,False,False,False,False,False,True,False,False
-739.774.228.454.023,407.686.399.839.016,3D-AM-1006-05,03D,AM,10062018,Adult,Cinnamon,True,False,False,False,False,False,False,False,False,False,False,True
-739.569.670.900.695,407.948.792.856.813,37E-PM-1006-03,37E,PM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.767.143.644.151,407.684.756.941.321,3D-AM-1006-02,03D,AM,10062018,Adult,Cinnamon,True,False,True,False,False,False,False,False,False,False,True,False
-739.745.800.592.393,40.767.356.541.975,3F-AM-1006-08,03F,AM,10062018,Juvenile,Gray,True,False,False,False,True,False,False,False,False,False,True,False
-739.565.645.716.564,407.959.039.949.577,38D-PM-1006-03,38D,PM,10062018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.669.891.940.463,407.835.635.162.331,22C-PM-1006-07,22C,PM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.755.371.849.972,407.733.561.233.828,9C-PM-1006-02,09C,PM,10062018,Adult,Gray,False,True,False,False,False,False,False,False,False,False,True,False
-739.605.554.843.228,407.901.473.714.024,31E-PM-1006-09,31E,PM,10062018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.717.515.173.863,407.747.999.274.418,11D-PM-1006-04,11D,PM,10062018,Adult,Black,True,False,False,False,True,False,False,False,False,False,False,True
-739.694.681.803.635,40.770.585.795.359,8I-AM-1006-06,08I,AM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.531.263.214.136,407.965.675.089.932,40F-PM-1006-01,40F,PM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.786.310.308.892,407.669.349.368.183,1D-AM-1006-05,01D,AM,10062018,Adult,Cinnamon,False,False,False,True,False,False,False,False,True,False,False,False
-73.965.738.547.469,407.886.962.740.167,27B-PM-1006-01,27B,PM,10062018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,False,True
-739.745.818.450.109,407.654.498.873.627,1G-AM-1006-01,01G,AM,10062018,Adult,Black,False,True,False,False,True,False,False,False,True,False,True,False
-739.700.263.936.574,407.699.335.098.581,7H-PM-1006-07,07H,PM,10062018,Adult,Gray,False,True,True,False,False,False,False,False,False,False,True,False
-739.690.638.424.196,407.713.869.295.685,9H-AM-1006-06,09H,AM,10062018,Adult,Gray,False,False,False,False,True,False,False,True,True,False,True,False
-739.731.925.179.247,407.748.962.746.181,11D-PM-1006-02,11D,PM,10062018,Juvenile,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.704.339.422.613,407.740.149.529.644,11F-PM-1006-03,11F,PM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,True,False,True,False
-739.704.592.500.888,40.772.962.887.933,10G-AM-1006-03,10G,AM,10062018,Juvenile,Gray,False,False,True,False,False,False,False,True,False,False,False,True
-739.777.879.635.216,40.769.359.455.673,4C-AM-1006-03,04C,AM,10062018,Juvenile,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.596.949.258.862,407.900.079.479.217,31E-PM-1006-04,31E,PM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.791.141.532.217,407.714.888.835.416,5A-AM-1006-04,05A,AM,10062018,Juvenile,Gray,False,False,False,False,True,False,False,True,False,False,True,False
-739.729.297.485.331,407.673.278.541.438,4H-AM-1006-03,04H,AM,10062018,Adult,Black,False,False,False,False,True,False,False,False,False,False,True,False
-739.706.949.930.717,40.772.362.045.852,10G-AM-1006-08,10G,AM,10062018,Adult,Black,False,False,False,True,False,False,False,True,True,False,True,False
-739.565.151.662.506,407.946.647.987.447,37E-PM-1006-07,37E,PM,10062018,Adult,Cinnamon,True,False,False,False,False,False,False,False,True,False,False,True
-739.569.896.638.974,407.911.914.507.504,33G-PM-1006-02,33G,PM,10062018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.768.544.488.742,407.680.069.500.977,3D-AM-1006-07,03D,AM,10062018,Adult,Cinnamon,True,False,False,False,False,False,False,False,False,False,True,False
-739.736.489.041.867,407.712.143.385.426,7E-AM-1006-04,07E,AM,10062018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,False,False
-739.693.876.553.956,407.707.232.748.402,8I-AM-1006-02,08I,AM,10062018,Adult,Gray,True,True,False,False,False,False,False,False,True,False,True,False
-739.758.375.334.287,407.676.793.289.765,3E-AM-1006-06,03E,AM,10062018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,False,False
-73.974.382.557.804,407.674.812.627.373,3F-AM-1006-10,03F,AM,10062018,Adult,Cinnamon,False,False,True,False,False,False,False,False,False,False,False,False
-73.976.869.549.792,407.706.982.454.723,5C-AM-1006-04,05C,AM,10062018,Adult,Cinnamon,False,False,False,False,False,False,False,True,False,False,True,False
-739.781.033.448.468,407.666.724.066.213,1D-AM-1006-03,01D,AM,10062018,Adult,Cinnamon,False,False,False,False,True,False,False,False,True,False,True,False
-739.754.802.138.871,40.773.300.804.412,9C-PM-1006-03,09C,PM,10062018,Adult,Gray,False,True,False,False,False,False,False,False,False,False,True,False
-739.743.393.747.021,407.676.346.798.325,3F-AM-1006-12,03F,AM,10062018,Juvenile,Cinnamon,False,False,False,False,True,False,False,True,False,False,True,False
-739.572.383.478.774,407.876.857.380.722,30H-PM-1006-01,30H,PM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,True,False,True,False
-739.751.625.910.271,407.671.023.412.885,3F-AM-1006-02,03F,AM,10062018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.769.693.140.651,407.684.390.015.166,3D-AM-1006-01,03D,AM,10062018,Adult,Cinnamon,True,False,True,True,True,False,False,True,False,False,False,True
-739.752.965.316.933,407.752.538.575.789,10B-AM-1006-03,10B,AM,10062018,Adult,Gray,False,False,True,False,False,False,False,False,True,True,False,False
-739.568.524.771.058,407.974.664.985.551,40C-PM-1006-06,40C,PM,10062018,Juvenile,Gray,False,False,False,False,True,False,False,False,False,True,False,False
